asin,parent_asin,rating,title,text,timestamp,verified_purchase,helpful_vote
B01LNT83KK,B01LNT83KK,5.0,It's the real product!,"It's a natural product from India, and I used to have it while living there years ago! I don't get why ladies complain it doesn't stay long, but it's natural.",1655059050029,False,0
B08HK6D7K1,B08HK6D7K1,5.0,Love the hair and price,"Hair is thinner, but looks and feel very natural. You can’t beat the price. I would have your stylist cut the the hair a little so that it blends better with your natural hair. I also recommend you condition the hair well to prevent tangling.",1631694246304,True,2
B01GQBN98Q,B01GQBN98Q,4.0,Bought with the shampoo - works as advertised - not ...,Bought with the shampoo - works as advertised - not a fan of the smell - probably just me - shampoo spoils you.,1486423581000,True,0
B00DPNKDR4,B0CDNZ7F2V,5.0,Great Feeling Hair,"Really good shampoo, nice smell. You can feel the difference in the hair as you're washing and after.",1491970096000,True,0
B01N9VRVQZ,B01N9VRVQZ,5.0,I like that this is a very hard plastic,I like that this is a very hard plastic. I just wish I could get it without the writing. I would have so many uses for this.,1500958551315,True,1
B0B39D2GGK,B0B39D2GGK,5.0,Great buy,These ears were great!!! I wore them all day on ALL the rides and they did not move. Great hold! Buy em you will not be sorry!,1673837322763,True,0
B079YTR6GM,B079YTR6GM,5.0,Long-lasting softness and delicious scent,"I love this soap! I've been using it for a few weeks and it leaves my skin soft, moisturized, and smelling so clean. I really like that it is made from all natural products- all things that are great for my skin. I have sensitive skin and this soap has been absolutely amazing. I would highly recommend and would definitely buy it again!  (Bonus- The scent freshens up the bathroom!)",1546493982224,True,4
B000GBMYC0,B000GBMYC0,5.0,great,"greta but very expensive, I am looking to buy a new one but keep waiting until the last min to see if that will be on sale, but it's never happening :(",1370015739000,True,0
B01C1L0H8A,B01C1L0H8A,4.0,Pay attention to size,"Beautiful well made, just wish I paid attention to size. Was hoping for ponytail size and it is small.",1539961313659,True,0
B000OV40LA,B000OV40LA,4.0,works well so far,I sprayed on palm then rubbed on my face especially my nose to get rid of little pain that have been for weeks. In three days time the pain and whatever growth that caused it  gone.<br /><br />I also spray in my mouth atimes.,1404815396000,True,3
B00B18O19G,B0BNWSR278,5.0,really good for you too,This polish lasts forever in the bottle and on your nails. really good for you too.,1475595058000,True,1
B08BHRZ9DM,B08BHRZ9DM,3.0,No se,Se cae un poco el pelo y no bienen las pestañas pero me gusto como queda.,1601957674504,True,0
B078Z6MGVW,B078Z6MGVW,5.0,Natural looking wig!,"This is a very good wig. The hair is thick and of good quality. Its really easy to style and with a little mouse added to the hair (roots), the hair layed down flat and it looked natural. No glue was added, which I love and the lace blends in well with my skin.",1536885544244,True,0
B00VKEPCBC,B00VKEPCBC,3.0,After buying several different natural deodorants and being very disappointed and having spent quite a bit of money,"After buying several different natural deodorants and being very disappointed and having spent quite a bit of money, this one is slightly better. I dont love it but for the winter it will be fine.  I will keep hunting for a better choice for the summer months.",1488836799000,True,0
B00U2VQZC4,B00U2VQZC4,2.0,Not a fan prefer the simple brand,"This stuff is much too chemically, burns my eyes and is really harsh.",1583042195948,False,0
B00DW9JMGO,B00DW9JMGO,2.0,Not the pictured item,"Got a standard sharps disposal. Same function, but not at all labeled like the one in the picture on here",1555860436729,True,1
B0176WBILO,B0176WBILO,5.0,Amazing,"I love this lotion. It's really dark so it's like an instant tan on top of tanning. However, it does make streaks if you leave it in one spot to long.",1553638467776,True,0
B07FLRYQWV,B07FLRYQWV,5.0,Great quality must buy!!!,This hair is everything. The hair was beautiful soft and No shedding. The curls are beautiful wet or dry. You won't regret buying this I made a wig unit for my client and she loves it 😍😍,1547869108044,False,0
B09KFD6ZMQ,B09KFD6ZMQ,2.0,Is it just me?,I find the way Lume smells to be off-putting. They smell like dirty feet with a light fragrance of whatever scent it is. I have found pH balancing baby wash to be more effective. I see all these amazing reviews and comments on Lume products but it is a no thank you for me.,1666380474024,True,0
B01CO5W2BI,B01CO5W2BI,5.0,"These arrived much earlier than promised, and were shipped ...","These arrived much earlier than promised, and were shipped almost instantly. They are extremely high quality, with an extra hinge that opens the clip a bit wider than some others I have and holds hair securely. The color is more of a baby blue than a &#34;Tiffany&#34; blue as pictured.",1468873086000,True,2
B0194DNZMI,B0194DNZMI,5.0,Love these mixes!,Muffin mix. Not just for muffins! Makes great pancakes and crepes!,1580149334263,True,1
B07QG5MLVK,B07QG5MLVK,2.0,Didn't work for me.  😕,I forgot to take a picture.  But I did maybe three swipes on my eyebrow and it stopped working.  So I don't know.  🤷‍♀️,1600585031468,False,0
B0BJJBCQLQ,B0BPM7SBDK,4.0,It functions as it says it will?,"It definitely vibrates, it definitely blows air at my scalp, and it definitely feels good... not sure if it's benefitting my hair the way it says it will but I'll keep using it for the relaxation of a little massage anyways",1674796462978,False,0
B014QM0WA0,B014QM0WA0,3.0,Three Stars,Larger tan i expected but some hardly enough space on the inside,1465805685000,True,0
B01J4KYUJI,B0BC3MQD29,1.0,Comes off throughout the day.,Disappointed that this mascara didn't deliver despite what it claims. There is no difference in volume compared to other cheaper brands I've used. It comes off and builds up under the eyes within hours. I have worn it multiple times to make sure it wasn't a fluke and each time it created dark circles under my eyes. It also dries out my contacts which is probably due to it slowly coming off throughout the day.,1489116269000,False,0
B08691SLTC,B08691SLTC,5.0,Just love,Just simple clean smells like coconuts and honestly this is probably one of the best fragrances I’ve ever purchased from Old Navy like last year so to find it on here I had to get it again because I should’ve bought more when I was at Old Navy “they did have them at Old Navy for a lot cheaper but whatever,1589495725380,True,4
B01FYSAK6G,B01FYSAK1G,5.0,looks great!,"great!  a tail that looks good, feels good.  super happy with it.",1519339664836,True,0
B095YJ6F6V,B095YJ6F6V,5.0,Great bonnet,These are the greatest bonnet they have the stretch to fit your head very durable and so very comfortable best bonnet I ever tried love them colors are so nice,1645382833804,True,0
B00FGDX3UA,B0BG8Q2939,5.0,Fit perfectly. My locks reach below my butt. ...,Fit perfectly.  My locks reach below my butt.  I wish there were a few more color choices.,1461879422000,True,0
B09NMYLQLQ,B09NMYLQLQ,5.0,Great quality and thick! I love the feel of these and did not come out during 1 shower so far,The tape is super sticky and I don't know if i can get them out with out buying the spray stuff that eats glue,1668063000127,True,0
B007QG7G3U,B007QG7G3U,5.0,Perfect Shave Cream,Much better than any shave cream or gel I have ever tried. Helps prevent razor burn and keeps me feeling smooth.,1375713891000,True,1
B07GM1J66C,B07GM1J66C,5.0,Highly recommended,Product is amazing! Does exactly what it said it would. I ordered the coconut scented one and it smells wonderful!,1538649192713,True,0
B08F9NN8NK,B08F9NN8NK,5.0,Very nice short wispy lashes,I really like these lashes. They are shorter in length and give a very natural wispy everyday look.,1633730473244,True,0
B0002SGSNI,B0002SGSNI,5.0,So far so good!!,Using this product for the first time with another nail polish brand and it seems to work really well!,1652467922881,True,0
B01CO0DASC,B01CO0DASC,3.0,the brush was all smashed down as if it had ...,the brush was all smashed down as if it had been stored with something on top of it. Hoping it straightens back up again.,1471351891000,True,0
B01M0YFKQ3,B01M0YFKQ3,1.0,Reconsider your decision.,Painful the last use. First several uses most product was wasted because most i tried to apply wouldn't adhere to my legs and landed on floor of shower. Granules appear to be too large & not enough product to bind them. Wouldn't recommend to anyone. Perhaps with major changes to manufacturing it might be useful to try again. Unfortunately i ordered about 3 of them thinking I'd save on shipping....,1484145051000,False,0
B00RPJZMUM,B00RPJZMUM,5.0,Not too heavy- Not too loud- good power! Multiple setttings are great,Not too heavy- Not too loud- good power!<br />Multiple setttings are great.<br />Arrived quickly in a beautiful box.<br />No complaints.<br />PS- I like the color too :),1489590984000,True,0
B08KXQ78NZ,B08KXQ78NZ,5.0,Nice hair,Hair is soft and full and true to length made it into a wig its amazing,1612493008527,True,0
B0888S4FX2,B0888S4FX2,5.0,Assorted spray bottles perfect for hand sanitizer!,Great little bottles for my hand sanitizer. Various sizes and we love the spray tops!,1595285267270,True,0
B06XVW26S9,B06XVW26S9,4.0,Great way to relax,These are awesome! The heat felt great and the lavender scent was very relaxing. The heat helped my sinuses when my allergies were horrible. I only wish there holes so you could see. Would love to wear them while watching tv,1504990526182,False,0
